id,exam_board,subject,topic,year,question_number,question_text,options,correct_answer,difficulty,created_at
f5e86b91d1fa4246,JAMB,Use of English,General,2024,23,Use of English General Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.708717
117b6aa36084961f,JAMB,Use of English,General,2024,24,Use of English General Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.708737
f796fabb06129f70,JAMB,Use of English,General,2024,25,Use of English General Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.708757
dc6747cd2e35fbe5,JAMB,Use of English,General,2024,26,Use of English General Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.708776
76be56bca0df3d64,JAMB,Use of English,General,2024,27,Use of English General Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.708795
cf48d8e862466f9c,JAMB,Use of English,General,2024,28,Use of English General Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.708814
8d9f2187ee36008b,JAMB,Use of English,General,2024,29,Use of English General Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.708834
da1be91d567797f6,JAMB,Use of English,General,2024,30,Use of English General Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.708852
4db0c9f8f76686f0,JAMB,Mathematics,Algebra,2020,1,Mathematics Algebra Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.709720
987e3f3b1ad558d1,JAMB,Mathematics,Calculus,2020,2,Mathematics Calculus Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.709867
7ef8f77072f57c01,JAMB,Mathematics,Arithmetic,2020,3,Mathematics Arithmetic Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.709901
e6292cc1edc5d010,JAMB,Mathematics,Statistics,2020,4,Mathematics Statistics Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.709921
d1194c798fe90f8b,JAMB,Mathematics,Matrices,2020,5,Mathematics Matrices Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.709942
ffcf24fb3b6151ef,JAMB,Mathematics,Probability,2020,6,Mathematics Probability Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.710017
23903d0ffcf2affe,JAMB,Mathematics,Geometry,2020,7,Mathematics Geometry Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710069
bdb31bddce06959c,JAMB,Mathematics,Arithmetic,2020,8,Mathematics Arithmetic Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.710096
627e4ddd46b498ef,JAMB,Mathematics,Probability,2020,9,Mathematics Probability Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.710116
9f45606f6423256c,JAMB,Mathematics,Trigonometry,2020,10,Mathematics Trigonometry Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.710136
d0eda91274317fbe,JAMB,Mathematics,Logarithms,2020,11,Mathematics Logarithms Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.710156
873cdb1e1378dfba,JAMB,Mathematics,Algebra,2020,12,Mathematics Algebra Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.710175
4197bc1b4057bd5f,JAMB,Mathematics,Geometry,2020,13,Mathematics Geometry Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710194
b999c0b4f28e2ff4,JAMB,Mathematics,Probability,2020,14,Mathematics Probability Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710213
df201962d38c7b72,JAMB,Mathematics,Logarithms,2020,15,Mathematics Logarithms Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.710241
34b112c1dbbfc4f4,JAMB,Mathematics,Probability,2020,16,Mathematics Probability Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710262
4cf48add68201185,JAMB,Mathematics,Geometry,2020,17,Mathematics Geometry Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.710281
245f6f2146fce276,JAMB,Mathematics,Arithmetic,2020,18,Mathematics Arithmetic Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710302
cd2594b9633ba245,JAMB,Mathematics,Calculus,2020,19,Mathematics Calculus Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.710322
b71deed498da57d3,JAMB,Mathematics,Set Theory,2020,20,Mathematics Set Theory Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710341
eac3b1d3b86d41f9,JAMB,Mathematics,Matrices,2020,21,Mathematics Matrices Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710360
541ca4e6ce7caf24,JAMB,Mathematics,Geometry,2020,22,Mathematics Geometry Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.710384
688449fc31996075,JAMB,Mathematics,Matrices,2020,23,Mathematics Matrices Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710405
bf2b6f0119a8bc23,JAMB,Mathematics,Set Theory,2020,24,Mathematics Set Theory Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.710424
ea971ae786a3215c,JAMB,Mathematics,Matrices,2020,25,Mathematics Matrices Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.710443
377f463cec557651,JAMB,Mathematics,Logarithms,2020,26,Mathematics Logarithms Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710463
6667fe96b22b4f9d,JAMB,Mathematics,Arithmetic,2020,27,Mathematics Arithmetic Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.710482
7869be650a7f2ea1,JAMB,Mathematics,Matrices,2020,28,Mathematics Matrices Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710501
aaffd994247a892d,JAMB,Mathematics,Algebra,2020,29,Mathematics Algebra Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710520
bdb38c5cee5d7dd2,JAMB,Mathematics,Matrices,2020,30,Mathematics Matrices Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.710544
e0a33e5c6173aa38,JAMB,Mathematics,Calculus,2021,1,Mathematics Calculus Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.711539
fb6274fd310e8dc2,JAMB,Mathematics,Geometry,2021,2,Mathematics Geometry Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.711582
b0e39559b45e7c41,JAMB,Mathematics,Probability,2021,3,Mathematics Probability Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.711614
8f583b238d7a2b75,JAMB,Mathematics,Algebra,2021,4,Mathematics Algebra Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.711637
9b4068ed6e24faa5,JAMB,Mathematics,Set Theory,2021,5,Mathematics Set Theory Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.711657
8bd1cdc02b82ac54,JAMB,Mathematics,Probability,2021,6,Mathematics Probability Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.711682
f4f15112200bd480,JAMB,Mathematics,Matrices,2021,7,Mathematics Matrices Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.712404
481a3f88efcf6ff3,JAMB,Mathematics,Matrices,2021,8,Mathematics Matrices Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.714245
f7d3414c7476a7a0,JAMB,Mathematics,Trigonometry,2021,9,Mathematics Trigonometry Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.714291
d994d806cee9067d,JAMB,Mathematics,Matrices,2021,10,Mathematics Matrices Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.714312
478bddd2ab85cebe,JAMB,Mathematics,Geometry,2021,11,Mathematics Geometry Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.714332
2577f9722c0ad8e3,JAMB,Mathematics,Matrices,2021,12,Mathematics Matrices Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.714351
cb6423c453d5c245,JAMB,Mathematics,Geometry,2021,13,Mathematics Geometry Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.714371
6aa2c300bc980ed6,JAMB,Mathematics,Probability,2021,14,Mathematics Probability Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.714391
21bd04f1787dc66a,JAMB,Mathematics,Logarithms,2021,15,Mathematics Logarithms Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.714411
ef8dbfe33666cf00,JAMB,Mathematics,Statistics,2021,16,Mathematics Statistics Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.714430
9b73bbb5424f4ffa,JAMB,Mathematics,Probability,2021,17,Mathematics Probability Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.714450
6fa0964e13a5361f,JAMB,Mathematics,Logarithms,2021,18,Mathematics Logarithms Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.714470
9326b82084a67b1f,JAMB,Mathematics,Calculus,2021,19,Mathematics Calculus Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.714490
d24f0759a1d66878,JAMB,Mathematics,Calculus,2021,20,Mathematics Calculus Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.714509
a63010aa97390a78,JAMB,Mathematics,Set Theory,2021,21,Mathematics Set Theory Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.714529
0264544c66f6cd1c,JAMB,Mathematics,Geometry,2021,22,Mathematics Geometry Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.714549
aa641977135fa012,JAMB,Mathematics,Logarithms,2021,23,Mathematics Logarithms Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.714569
8bd5eedcd0db8860,JAMB,Mathematics,Calculus,2021,24,Mathematics Calculus Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.714589
10736c37bd96b957,JAMB,Mathematics,Probability,2021,25,Mathematics Probability Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.714608
3afdbd0bd85ad336,JAMB,Mathematics,Arithmetic,2021,26,Mathematics Arithmetic Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.714628
479babd3fbf512c3,JAMB,Mathematics,Trigonometry,2021,27,Mathematics Trigonometry Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.714740
74d00265a2874e05,JAMB,Mathematics,Probability,2021,28,Mathematics Probability Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.714856
9bea137fc91827db,JAMB,Mathematics,Algebra,2021,29,Mathematics Algebra Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.714890
4796a36eab073057,JAMB,Mathematics,Algebra,2021,30,Mathematics Algebra Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.714910
662567f6615e68c0,JAMB,Mathematics,Matrices,2022,1,Mathematics Matrices Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.716353
f8fca3cf44815252,JAMB,Mathematics,Geometry,2022,2,Mathematics Geometry Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.716501
9f96c539a5a70805,JAMB,Mathematics,Matrices,2022,3,Mathematics Matrices Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.716529
ec2268bce6a79211,JAMB,Mathematics,Matrices,2022,4,Mathematics Matrices Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.716549
92d54dfa38f817ee,JAMB,Mathematics,Logarithms,2022,5,Mathematics Logarithms Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.716607
e275d34fdb06bad8,JAMB,Mathematics,Calculus,2022,6,Mathematics Calculus Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.716657
23dae873d885f740,JAMB,Mathematics,Probability,2022,7,Mathematics Probability Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.716690
12fdc3e8dcad0d7e,JAMB,Mathematics,Logarithms,2022,8,Mathematics Logarithms Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.716711
6a7d3be406f0123a,JAMB,Mathematics,Set Theory,2022,9,Mathematics Set Theory Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.716743
4f900e8f115190d9,JAMB,Mathematics,Probability,2022,10,Mathematics Probability Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.716764
bc71640f31849c2f,JAMB,Mathematics,Set Theory,2022,11,Mathematics Set Theory Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.716784
55e3cdc90034122e,JAMB,Mathematics,Probability,2022,12,Mathematics Probability Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.716803
22fddf8c5b2e680b,JAMB,Mathematics,Geometry,2022,13,Mathematics Geometry Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.716823
fe2985f8d0e153ee,JAMB,Mathematics,Matrices,2022,14,Mathematics Matrices Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.716842
3b44acd87525c5ba,JAMB,Mathematics,Probability,2022,15,Mathematics Probability Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.716861
7ae322958273f96b,JAMB,Mathematics,Algebra,2022,16,Mathematics Algebra Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.716880
98fd20ccb732b00a,JAMB,Mathematics,Trigonometry,2022,17,Mathematics Trigonometry Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.716899
43469494ae77fe74,JAMB,Mathematics,Matrices,2022,18,Mathematics Matrices Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.716924
04a716ccf32e7d63,JAMB,Mathematics,Geometry,2022,19,Mathematics Geometry Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.716944
b208eead50df59c3,JAMB,Mathematics,Arithmetic,2022,20,Mathematics Arithmetic Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.716963
ee10b72646506bda,JAMB,Mathematics,Arithmetic,2022,21,Mathematics Arithmetic Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.716988
f07b88601866c114,JAMB,Mathematics,Algebra,2022,22,Mathematics Algebra Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.717008
694cd009b5296cc1,JAMB,Mathematics,Probability,2022,23,Mathematics Probability Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.717027
1018f96abba7d6f6,JAMB,Mathematics,Logarithms,2022,24,Mathematics Logarithms Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.717046
5f576cb21f71edac,JAMB,Mathematics,Trigonometry,2022,25,Mathematics Trigonometry Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.717065
a834a23fa861338c,JAMB,Mathematics,Geometry,2022,26,Mathematics Geometry Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.717085
fe82f7530743d9fc,JAMB,Mathematics,Geometry,2022,27,Mathematics Geometry Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.717104
f3d5626c81bdbc9e,JAMB,Mathematics,Calculus,2022,28,Mathematics Calculus Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.717123
00f139234bf1fc98,JAMB,Mathematics,Matrices,2022,29,Mathematics Matrices Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.717142
0d10f815355b6d79,JAMB,Mathematics,Matrices,2022,30,Mathematics Matrices Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.717161
b8a7092c1289fd01,JAMB,Mathematics,Trigonometry,2023,1,Mathematics Trigonometry Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.717995
87bc0df884b43cfb,JAMB,Mathematics,Statistics,2023,2,Mathematics Statistics Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.718130
425abb2a731af7ed,JAMB,Mathematics,Statistics,2023,3,Mathematics Statistics Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.718162
5242e23ca8ce419e,JAMB,Mathematics,Arithmetic,2023,4,Mathematics Arithmetic Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.718193
c05d36e84f12d6a7,JAMB,Mathematics,Probability,2023,5,Mathematics Probability Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.718215
89708ad1367cb1b7,JAMB,Mathematics,Probability,2023,6,Mathematics Probability Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.718300
0c82fe35d68a9c3d,JAMB,Mathematics,Calculus,2023,7,Mathematics Calculus Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.718337
e63121eb171cc908,JAMB,Mathematics,Calculus,2023,8,Mathematics Calculus Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.718359
fe59dd1f090fe6b4,JAMB,Mathematics,Set Theory,2023,9,Mathematics Set Theory Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.718380
341a38da3f7685d6,JAMB,Mathematics,Geometry,2023,10,Mathematics Geometry Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.718407
bed82130332fadbb,JAMB,Mathematics,Probability,2023,11,Mathematics Probability Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.718429
ed361a19ef4b199e,JAMB,Mathematics,Arithmetic,2023,12,Mathematics Arithmetic Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.718453
199c43da12ef6e40,JAMB,Mathematics,Statistics,2023,13,Mathematics Statistics Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.718473
88e1d75891465611,JAMB,Mathematics,Calculus,2023,14,Mathematics Calculus Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.718493
2d06ebf13e441299,JAMB,Mathematics,Set Theory,2023,15,Mathematics Set Theory Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.718512
